tweets,id,date,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity 
"Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival Center of the Assemblies of God Church, South Odorkor, Accra, when members of his NDC Hawks decided to beat Rev Owusu Bempah #TheChangeWeVotedFor",1201388792285978626,2019-12-02 06:33:03+00:00,0.0,0.0,former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival center assemblies god church south odorkor accra members ndc hawks decided beat rev owusu bempah thechangewevotedfor,0.11900000000000001,0.063,0.868,0.05
", the first , second and fourth presidents of the Fourth Republic , their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues. @JDMahama is a traitor with his @NDCOfficialGh @AbbanyawYaw",1201383837797933057,2019-12-02 06:13:22+00:00,0.0,0.0,first second fourth presidents fourth republic excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues USER_MENTION traitor USER_MENTION USER_MENTION,0.0,0.1825,0.88,0.08333333333333333
"*MAHAMA NDC HAWKS ASSAULT REV. OWUSU BEMPAH AT ASSEMBLIES OF GOD CHURCH* Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival Center of the Assemblies of God Church, ",1201378526458449920,2019-12-02 05:52:15+00:00,0.0,0.0,ndc hawks assault rev owusu bempah assemblies god former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival center assemblies god church,0.23299999999999998,0.126,0.691,0.05
"held a meeting with his three predecessors, their Excellencies Jerry John Rawlings, John Agyekum Kufuor, and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues. “I came away from that meeting with the view that there was",1201280168377143296,2019-12-01 23:21:25+00:00,0.0,0.0,held meeting three predecessors excellencies jerry john rawlings john agyekum kufuor john dramani mahama jubilee house seek views counsel issues came away meeting view,0.0,0.129,0.871,0.0
"Congratulations... Kwaku Azar Samson Anyenini Senyo Hosi Mabel Aku Baneseh Bernard Anbataayela Mornah As for John Dramani Mahama and the National Democratic Congress, you have proven to be not only deep... https://www.facebook.com/100000121015249/posts/3828695377144458/",1201272877154283520,2019-12-01 22:52:27+00:00,0.0,0.0,congratulations kwaku azar samson anyenini senyo hosi mabel aku baneseh bernard anbataayela mornah john dramani mahama national democratic congress proven deep URL,0.0,0.157,0.843,0.4
"SETTING THE RECORD STRAIGHT (Enough of the monkey would work for baboon to chop) The president, Nana Addo Dankwa Akuffo addo commissions a court building commenced by the john Dramani Mahama administration in... https://www.facebook.com/557643321/posts/10158089954343322/",1201271367775207424,2019-12-01 22:46:27+00:00,0.0,0.0,setting record straight enough monkey would work baboon chop president nana addo dankwa akuffo addo commissions court building commenced john dramani mahama administration URL,0.0,0.126,0.924,0.3
"and John Dramani Mahama, at Jubilee House, to seek their views and counsel on these issues.",1201264764745342977,2019-12-01 22:20:12+00:00,0.0,0.0,john dramani mahama jubilee house seek views counsel issues,0.0,0.0,1.0,0.0
"Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival Center of the Assemblies of God Church, South Odorkor, Accra, when members of his NDC Hawks decided to beat Rev Owusu Bempah. ⁦ ",1201263142371823618,2019-12-01 22:13:46+00:00,1.0,0.0,former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival center assemblies god church south odorkor accra members ndc hawks decided beat rev owusu bempah,0.121,0.065,0.864,0.05
"You [this man of god] are always insulting and attacking John Dramani Mahama[@JDMahama] as though he is nobody, yet you see him at public gatherings and want to exchange pleasantries with him and even have a... https://www.facebook.com/100008145644871/posts/2579338892347607/",1201246924239712257,2019-12-01 21:09:19+00:00,15.0,0.0,man always insulting attacking john dramani though nobody yet see public gatherings want exchange pleasantries even URL,0.772,0.158,0.57,0.5333333333333333
"2019, hero of the year.He saved John Dramani Mahama from an attack today!!!!!! Bravo . ",1201237802295410694,2019-12-01 20:33:04+00:00,56.0,9.0,hero year.he saved john dramani mahama attack today bravo,0.2,0.413,0.387,0.0
"Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival Center of the Assemblies of God Church, South Odorkor, Accra, when members of his NDC Hawks decided to beat Rev Owusu Bempah. ",1201226582280540166,2019-12-01 19:48:29+00:00,3.0,2.0,former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival center assemblies god church south odorkor accra members ndc hawks decided beat rev owusu bempah,0.121,0.065,0.864,0.05
"*MAHAMA NDC HAWKS ASSAULT REV. OWUSU BEMPAH AT ASSEMBLIES OF GOD CHURCH* Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival... https://www.facebook.com/100001084549613/posts/2693513174028141/",1201202890561507328,2019-12-01 18:14:21+00:00,0.0,0.0,ndc hawks assault rev owusu bempah assemblies god former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival URL,0.209,0.072,0.719,0.0
"MAHAMA NDC HAWKS ASSAULT REV. OWUSU BEMPAH AT ASSEMBLIES OF GOD CHURCH Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival Center of the Assemblies of God Church, South... #TheChangeWeVotedFor",1201196598220541953,2019-12-01 17:49:20+00:00,8.0,2.0,mahama ndc hawks assault rev owusu bempah assemblies god church former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival center assemblies god church south thechangewevotedfor,0.21400000000000002,0.113,0.724,0.05
"*MAHAMA NDC HAWKS ASSAULT REV. OWUSU BEMPAH AT ASSEMBLIES OF GOD CHURCH* Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival... https://www.facebook.com/100001240099998/posts/2774694339248542/",1201191006261121025,2019-12-01 17:27:07+00:00,1.0,0.0,ndc hawks assault rev owusu bempah assemblies god former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival URL,0.209,0.072,0.719,0.0
"Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival Center of the Assemblies of God Church, South Odorkor, Accra, when members of his NDC Hawks decided to beat Rev Owusu Bempah. ",1201190548561965057,2019-12-01 17:25:18+00:00,0.0,0.0,former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival center assemblies god church south odorkor accra members ndc hawks decided beat rev owusu bempah,0.121,0.065,0.864,0.05
"Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival Center of the Assemblies of God Church, South Odorkor, Accra, when members of his NDC Hawks decided to beat Rev Owusu Bempah. ",1201189995601682432,2019-12-01 17:23:06+00:00,1.0,1.0,former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival center assemblies god church south odorkor accra members ndc hawks decided beat rev owusu bempah,0.121,0.065,0.864,0.05
"Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival Center of the Assemblies of God Church, South Odorkor, Accra, when members of his NDC Hawks decided to beat Rev Owusu Bempah #TheChangeWeVotedFor",1201189947979509761,2019-12-01 17:22:55+00:00,0.0,0.0,former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival center assemblies god church south odorkor accra members ndc hawks decided beat rev owusu bempah thechangewevotedfor,0.11900000000000001,0.063,0.868,0.05
"*MAHAMA NDC HAWKS ASSAULT REV. OWUSU BEMPAH AT ASSEMBLIES OF GOD CHURCH* Former president John Dramani Mahama and his NDC Hawks today, December 1, 2019 disrupted church activities at the Holy Ghost Revival... https://www.facebook.com/100000120260526/posts/3736200459727259/",1201189820250411009,2019-12-01 17:22:24+00:00,0.0,0.0,ndc hawks assault rev owusu bempah assemblies god former president john dramani mahama ndc hawks today december disrupted church activities holy ghost revival URL,0.209,0.072,0.719,0.0
"The National Democratic Congress (NDC) Flagbearer, John Dramani Mahama, has reiterated the NDC’s “NO” vote stance ahead of the December 17 referendum to decide on an amendment... ",1201125445753806848,2019-12-01 13:06:36+00:00,13.0,2.0,national democratic congress ndc flagbearer john dramani mahama reiterated vote stance ahead december referendum decide amendment,0.0,0.0,1.0,0.0
"Starting 3rd December, 2019, catch H.E. John Dramani Mahama every Tuesday and Thursday on #LeadingWithMahama on TV XYZ. Policies will be discussed, Ideas would be tabled, mysteries would be demystified. Make a date!",1201076265115107328,2019-12-01 09:51:11+00:00,19.0,10.0,starting december catch h.e john dramani mahama every tuesday thursday leadingwithmahama tv xyz policies discussed ideas would tabled mysteries would demystified make date,0.0,0.0,1.0,0.1
"""Investing in Girls and women is one of the major things in transforming society"" - H.E. John Dramani Mahama #December1st",1201059337654951936,2019-12-01 08:43:55+00:00,10.0,0.0,investing girls women one major things transforming society h.e john dramani mahama december1st,0.0,0.0625,1.0,0.5
tweets,id,date,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity
The fact of the matter is that the entire John Dramani Mahama-chaperoned leadership of the National Democratic Congress (NDC) has... https://is.gd/NUWkXE,1233836109169352704,2020-02-29 19:27:06+00:00,0.0,0.0,fact matter entire john dramani mahamachaperoned leadership national democratic congress ndc URL,0.0,0.091,0.909,0.625
#GalamSONA RT SamYoun42: Arrival of H. E. John Dramani Mahama in Tuobodom today. #SpeakOut JDMahama BigDaddyCee7 SamToys_NPP NatTettehGhana alexkmould Dorsty1R ndccommbureau NDC20202 OfficialNDCGh officialNDCusa FelixKwakyeOfo1 Id_abdulrazak,1233671325778153473,2020-02-29 08:32:19+00:00,6.0,3.0,galamsona samyoun42 arrival h e john dramani mahama tuobodom today speakout jdmahama bigdaddycee7 samtoys_npp nattettehghana alexkmould dorsty1r ndccommbureau ndc20202 officialndcgh officialndcusa felixkwakyeofo1 id_abdulrazak,0.0,0.0,1.0,0.0
#GalamSONA #SONA2020 RT SamYoun42: Arrival of H. E. John Dramani Mahama in Tuobodom today. #SpeakOut JDMahama BigDaddyCee7 SamToys_NPP NatTettehGhana alexkmould Dorsty1R ndccommbureau NDC20202 OfficialNDCGh officialNDCusa FelixKwakyeOfo1 Id_abdulrazak,1233664010207268864,2020-02-29 08:03:15+00:00,1.0,0.0,galamsona sona2020 samyoun42 arrival h e john dramani mahama tuobodom today speakout jdmahama bigdaddycee7 samtoys_npp nattettehghana alexkmould dorsty1r ndccommbureau ndc20202 officialndcgh officialndcusa felixkwakyeofo1 id_abdulrazak,0.0,0.0,1.0,0.0
"That's the peace loving man I've been convincing people to vote for Him come 7th December 2020. He's not arrogant, not wicked, not insensitive, not corrupt but, respectful, humble & affable. His Excellency John Dramani Mahama is Tried &amp; Tested, very Trust worthy. Insha Allah ",1233505304744267784,2020-02-28 21:32:36+00:00,1.0,0.0,thats peace loving man ive convincing people vote come december hes arrogant wicked insensitive corrupt respectful humble affable excellency john dramani mahama tried tested trust worthy insha allah,0.172,0.7524761904761905,0.365,0.8642857142857144
The Flagbearer of the National Democratic Congress (NDC) John Dramani Mahama on Thursday joined the chiefs and people of Tuobodom and... ,1233453074473074689,2020-02-28 18:05:04+00:00,0.0,0.0,flagbearer national democratic congress ndc john dramani mahama thursday joined chiefs people tuobodom,0.0,0.0,1.0,0.0
https://mobile.ghanaweb.com/GhanaHomePage/NewsArchive/Akufo-Addo-has-failed-kick-him-out-Mahama-tells-Ghanaians-880927 Former president John Dramani Mahama has chided President Nana Akufo-Addo saying he has failed Ghanaians after lofty promises during the 2016 electioneering campaign hence Ghanaians needs to vote him out in the 2020 general elections.,1233452211914596358,2020-02-28 18:01:38+00:00,1.0,0.0,URL former president john dramani mahama chided president nana akufoaddo saying failed ghanaians lofty promises electioneering campaign hence ghanaians needs vote general elections,0.273,0.097,0.781,0.26666666666666666
